1078760,"Bourke Street between Swanston Street and Elizabeth Street approximately 14m NE of David Jones, 299 Bourke Street, Melbourne, 3000",-37.813820343597100,144.96487775336800
1078761,"Bourke Street between Swanston Street and Elizabeth Street approximately 14m NE of David Jones, 299 Bourke Street, Melbourne, 3000",-37.813828524905200,144.96488184527100
1078762,"Bourke Street between Swanston Street and Elizabeth Street approximately 16m NE of David Jones, 299 Bourke Street, Melbourne, 3000",-37.81381629689390,144.96489910659200
1078763,"Bourke Street between Swanston Street and Elizabeth Street approximately 15m NE of David Jones, 299 Bourke Street, Melbourne, 3000",-37.813824507442800,144.96489967627700
1078764,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.81377343248680,144.96504693359600
1078765,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.81378278476280,144.96505099336100
1078766,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.81376798576050,144.9650707107150
1078767,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.813776558570800,144.96507138406600
1078768,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m North of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.813756563063100,144.96510328506800
1078769,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m North of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.813765034210400,144.96510850497500
1078770,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m NW of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",-37.813750850024800,144.96512729667900
1078771,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m NW of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",-37.813761606215700,144.9651291596190
1078772,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m North of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",-37.81373202049730,144.96518495147000
1078773,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m North of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",-37.81373395450930,144.9651664961440
1078774,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m North of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",-37.813729050531000,144.96520082257800
1078775,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.81364681095180,144.96505699897700
1078776,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.813639279233800,144.96503834921700
1078777,"Bourke Street between Swanston Street and Elizabeth Street approximately 19m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.81364924633640,144.96504148334100
1078778,"Bourke Street between Swanston Street and Elizabeth Street approximately 22m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.81364959101390,144.96498842555500
1078779,"Bourke Street between Swanston Street and Elizabeth Street approximately 23m NW of Lovisa, Shop 18, 283-297 Bourke Street, Melbourne, 3000",-37.81366087410940,144.96499470416400
1078780,"Bourke Street between Swanston Street and Elizabeth Street approximately 22m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.813658928350500,144.96501247823500
1078781,"Bourke Street between Swanston Street and Elizabeth Street approximately 21m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.81364647447140,144.96501145709000
1078782,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m East of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.813699645447300,144.96483426724500
1078783,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m East of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.813712009252100,144.96483529083500
1078784,"Bourke Street between Swanston Street and Elizabeth Street approximately 16m East of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.813704718089400,144.9648097052470
1078785,"Bourke Street between Swanston Street and Elizabeth Street approximately 16m East of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81371567994560,144.9648130392130
1078786,"Bourke Street between Swanston Street and Elizabeth Street approximately 12m East of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81371363194740,144.9647675442900
1078787,"Bourke Street between Swanston Street and Elizabeth Street approximately 13m SE of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81372700816320,144.96476978959800
1078788,"Bourke Street between Swanston Street and Elizabeth Street approximately 11m SE of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81372068425960,144.9647428143200
1078789,"Bourke Street between Swanston Street and Elizabeth Street approximately 12m SE of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81373176170480,144.9647476218230
1078790,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m South of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81374792916890,144.96467152421800
1078791,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m South of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.81375095381110,144.964653606892
1078792,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m South of David Jones, 294-312 Bourke Street, Melbourne, 3000",-37.813756931294200,144.96463447252500
1078793,"Bourke Street between Swanston Street and Elizabeth Street approximately 7m North of Bankwest, Shop 34, 339 Bourke Street, Melbourne, 3000",-37.81413477316870,144.9637940595240
1078794,"Bourke Street between Swanston Street and Elizabeth Street approximately 6m North of Bankwest, Shop 34, 339 Bourke Street, Melbourne, 3000",-37.81414551391080,144.96380023929500
1078795,"Bourke Street between Swanston Street and Elizabeth Street approximately 7m North of Bankwest, Shop 34, 339 Bourke Street, Melbourne, 3000",-37.81413122808960,144.96381835257100
1078796,"Bourke Street between Swanston Street and Elizabeth Street approximately 6m North of Bankwest, Shop 34, 339 Bourke Street, Melbourne, 3000",-37.81414276355370,144.96381837640200
1078797,"Bourke Street between Swanston Street and Elizabeth Street approximately 11m West of Foot Locker, Gnd & Flr1, 327-329 Bourke Street, Melbourne, 3000",-37.81407869244240,144.9639800778610
1078798,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m West of Foot Locker, Gnd & Flr1, 327-329 Bourke Street, Melbourne, 3000",-37.81409068417100,144.9639804299650
1078799,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m NE of Australia And New Zealand Banking Group Limited, 335 Bourke Street, Melbourne, 3000",-37.81408324015810,144.96395643885800
1078800,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m NE of Australia And New Zealand Banking Group Limited, 335 Bourke Street, Melbourne, 3000",-37.81409537889690,144.96396008116100
1078801,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m North of Foot Locker, Gnd & Flr1, 327-329 Bourke Street, Melbourne, 3000",-37.814028626704800,144.96411788024500
1078802,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m NW of Australia And New Zealand Banking Group Limited, Shop 4-7, 309-325 Bourke Street, Melbourne, 3000",-37.814023485731100,144.96414369381200
1078803,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m North of Australia And New Zealand Banking Group Limited, Shop 4-7, 309-325 Bourke Street, Melbourne, 3000",-37.8140163081393,144.96416638268200
1078804,"Bourke Street between Swanston Street and Elizabeth Street approximately 11m NW of David Jones, 299 Bourke Street, Melbourne, 3000",-37.81386377564500,144.96467936118400
1078805,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m NW of David Jones, 299 Bourke Street, Melbourne, 3000",-37.81385948798930,144.96469719963000
1078807,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m SW of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.81397474476510,144.96390989257600
1078808,"Bourke Street between Swanston Street and Elizabeth Street approximately 16m SW of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.81396181004700,144.96392796866700
1078809,"Bourke Street between Swanston Street and Elizabeth Street approximately 18m SW of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.81396337178,144.9639088419170
1078810,"Bourke Street between Swanston Street and Elizabeth Street approximately 9m South of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.813924038300300,144.964036693772
1078811,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m South of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.81391844281140,144.9640570672710
1078812,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m SE of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.81391078021580,144.96409340074700
1078813,"Bourke Street between Swanston Street and Elizabeth Street approximately 8m South of Myer Melbourne, Gnd - Levels 2,5 & 7, Part Levels 4 & 6, 314-336 Bourke Street, Melbourne, 3000",-37.813914879776300,144.96407511304600
1078817,"Bourke Street between Swanston Street and Elizabeth Street approximately 12m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.81361819094910,144.96512173816000
1078818,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m South of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.8136095548524,144.9651591204570
1078819,"Bourke Street between Swanston Street and Elizabeth Street approximately 12m South of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.81361544430730,144.96514010217700
1078820,"Bourke Street between Swanston Street and Elizabeth Street approximately 17m SW of Pandora, 280-282 Bourke Street, Melbourne, 3000",-37.8136347055991,144.96505528669000
1078825,"Lonsdale Street between Exhibition Street and Russell Street approximately 17m SW of Wilson Parking, Carpark, 150 Lonsdale Street, Melbourne, 3000",-37.81055556440370,144.96775294835300
1078826,"Collins Street between William Street and King Street approximately 25m SE of Pressed Juices, Ground, 470 Collins Street, Melbourne, 3000",-37.817881969769200,144.95863746812100
1078830,"Capel Street between William Street and Victoria Street approximately 17m West of 12 Capel Street, West Melbourne, 3003",-37.80777384335400,144.954799341702
1078831,"Capel Street between William Street and Victoria Street approximately 11m West of 8 Capel Street, West Melbourne, 3003",-37.80789293327220,144.9548434206580
1078832,"Capel Street between William Street and Victoria Street approximately 7m West of 6 Capel Street, West Melbourne, 3003",-37.80796278609670,144.95487522804700
1078833,"Pitt Street between Canning Street and Rathdowne Street approximately 8m South of 62 Pitt Street, Carlton, 3053",-37.79566533141280,144.97126655385800
1078834,"Pitt Street between Canning Street and Rathdowne Street approximately 8m North of 59 Pitt Street, Carlton, 3053",-37.795701326662400,144.9712530768130
1078868,"Smorgon Square between Howlett Street and Gregory Lane approximately 5m East of 1 Halford Lane, Kensington, 3031",-37.79141787805960,144.92101744241600
1078871,"Collins Street between William Street and King Street approximately 77m West of The Olderfleet Buildings, 477 Collins Street, Melbourne, 3000",-37.818195873984800,144.9575424565660
1078872,"Collins Street between William Street and King Street approximately 68m West of The Olderfleet Buildings, 477 Collins Street, Melbourne, 3000",-37.81816736049330,144.9576494591420
1078875,"Franklin Street between Swanston Street and Elizabeth Street approximately 17m North of Kicks, 446 Elizabeth Street, Melbourne, 3000",-37.80821491889360,144.9606523791740
1078876,"Bourke Street between Spring Street and Exhibition Street approximately 5m South of Imperial Hotel, The Imperial Hotel, 2-8 Bourke Street, Melbourne, 3000",-37.811340473812200,144.97273951247100
1078877,"Spencer Street between Little Bourke Street and Lonsdale Street approximately 13m West of Pho 24, Shop 102T-103T, LwrGround, 656 Little Bourke Street, Melbourne, 3000",-37.815993511985200,144.95288876174800
1078882,"Bourke Street between Spring Street and Exhibition Street approximately 19m NE of Cafe Society, 23-29 Bourke Street, Melbourne, 3000",-37.81160402399470,144.97254851354600
1078883,"Bourke Street between Spring Street and Exhibition Street approximately 8m NE of Cafe Society, 23-29 Bourke Street, Melbourne, 3000",-37.81164100756980,144.9724144868980
1078884,"Elizabeth Street between Victoria Street and Queensberry Street approximately 6m East of Lucky House In Melbourne, Ground, 579-581 Elizabeth Street, Melbourne, 3000",-37.804690965059200,144.95846841249200
1078886,"William Street between Little Collins Street and Bourke Street approximately 18m NW of The Australian Club Inc, 110 William Street, Melbourne, 3000",-37.81653403236930,144.95873333285400
1078888,"Franklin Street between Swanston Street and Elizabeth Street approximately 6m East of Priceline, Ground, 58 Franklin Street, Melbourne, 3000",-37.80784095458500,144.96115335459300
1078891,"Bourke Street between Spring Street and Exhibition Street approximately 26m SE of Imperial Hotel, The Imperial Hotel, 2-8 Bourke Street, Melbourne, 3000",-37.81151421158410,144.9728593691790
1078892,"Bourke Street between Spring Street and Exhibition Street approximately 4m NW of Shuji Sushi, 45-47 Bourke Street, Melbourne, 3000",-37.81180500363330,144.97185351736100
1078893,"Bourke Street between Spring Street and Exhibition Street approximately 17m West of Spaghetti Tree, Ground, 59-63 Bourke Street, Melbourne, 3000",-37.81196859547470,144.97129539621900
1078894,"Bourke Street between Spring Street and Exhibition Street approximately 7m West of Nando's Bourke Street, Ground, 79 Bourke Street, Melbourne, 3000",-37.81206878796200,144.97097005371000
1078895,"Elizabeth Street between Little Collins Street and Bourke Street approximately 5m East of Travel Money Oz, Shop E26, 385 Bourke Street, Melbourne, 3000",-37.81469486148160,144.9632109200720
1078896,"Elizabeth Street between Little Collins Street and Bourke Street approximately 5m NE of Travel Money Oz, Shop E26, 385 Bourke Street, Melbourne, 3000",-37.81467163540170,144.96320190283600
1078897,"Bourke Street between Spring Street and Exhibition Street approximately 5m South of American Tailors, 68 Bourke Street, Melbourne, 3000",-37.811799831864000,144.97117665585900
1078899,"Bourke Street between Spring Street and Exhibition Street approximately 6m SE of Golden Star Massage, Shop 3, 48 Bourke Street, Melbourne, 3000",-37.81163037346830,144.97175515568600
1078900,"Queensberry Street between Chetwynd Street and Leveson Street approximately 3m North of 451 Queensberry Street, North Melbourne, 3051",-37.803467449125400,144.95234447239100
1078908,"Queen Victoria Market approximately 12m NE of Joe Leuzzi Flowers Pty Ltd, Kiosk, 90 Therry Street, Melbourne, 3000",-37.807407005573100,144.95851434983500
1078909,"Bourke Street between Swanston Street and Elizabeth Street approximately 20m North of Bankwest, Shop 34, 339 Bourke Street, Melbourne, 3000",-37.81401530503710,144.9637643997310
1078910,"Bourke Street between Swanston Street and Elizabeth Street approximately 21m NW of Optus, Shop 5-5A, Ground, 355 Bourke Street, Melbourne, 3000",-37.81413462369070,144.96333729992500
1078911,"Bourke Street between Swanston Street and Elizabeth Street approximately 7m NW of Vodafone, Shop 3-4, Ground, 351 Bourke Street, Melbourne, 3000",-37.814240571902100,144.96346581724500
1078912,"Bourke Street between Swanston Street and Elizabeth Street approximately 10m West of Bankwest, Shop 34, 339 Bourke Street, Melbourne, 3000",-37.81416214362410,144.96369879676700
1078925,"Northbank approximately 17m South of Clocks At Flinders Street Station, Shop 17, Flinders Street Station Concourse, Melbourne, 3000",-37.81884356421330,144.9677251323650
1078929,"Banana Alley Vaults approximately 65m SE of Melbourne Cruisers Pty Limited, Vault 18, 397 Flinders Street, Melbourne, 3000",-37.81989502093750,144.96207133227500
1078930,"Banana Alley Vaults approximately 59m NW of Sandridge Rail Bridge, Southbank, 3006",-37.81984488962430,144.96230934683200
1078931,"Banana Alley Vaults approximately 55m NW of Sandridge Rail Bridge, Southbank, 3006",-37.81979788059250,144.9624413970050
1078934,"Intersection of Flinders Street and Queens Bridge approximately 59m South of Melbourne Cruisers Pty Limited, Vault 18, 397 Flinders Street, Melbourne, 3000",-37.81994390903140,144.96157933431300
1078935,"Intersection of Flinders Street and Queens Bridge approximately 56m South of Melbourne Cruisers Pty Limited, Vault 18, 397 Flinders Street, Melbourne, 3000",-37.81992094429860,144.96158541909000
1078937,"Banana Alley Vaults approximately 58m South of Melbourne Cruisers Pty Limited, Vault 18, 397 Flinders Street, Melbourne, 3000",-37.8199180612704,144.96184053804000
1078942,"Lygon Street between Argyle Place North and Grattan Street approximately 4m West of Watts Corner Shoe Store, Ground, 264-266 Lygon Street, Carlton, 3053",-37.800964796805100,144.96701243126200
1078943,"Lygon Street between Queensberry Street and Argyle Place South approximately 6m SE of Kazuki's Restaurant, 121 Lygon Street, Carlton, 3053",-37.804202974932700,144.96621251237500
1078944,"Carlton Clocktower Complex approximately 2m NW of Rob Russell, Shop 19, 255 Drummond Street, Carlton, 3053",-37.799979923354600,144.9683715326760
1078945,"Lygon Street between Grattan Street and Faraday Street approximately 6m East of The Original Lolly Store, 239 Lygon Street, Carlton, 3053",-37.79983419362210,144.96697154018900
1078946,"Lygon Street between Grattan Street and Faraday Street approximately 9m NE of University Cafe, 257 Lygon Street, Carlton, 3053",-37.7994167056756,144.96704102272400
1078947,"Lygon Street between Grattan Street and Faraday Street approximately 6m East of Wittner Shoes, 265 Lygon Street, Carlton, 3053",-37.79926485294510,144.96707210275800
1078948,"Lygon Street between Grattan Street and Faraday Street approximately 8m NE of Grinders Coffee, 277 Lygon Street, Carlton, 3053",-37.7989818997478,144.9671148405990
1078949,"Lygon Street between Grattan Street and Faraday Street approximately 5m West of Gewürzhaus Carlton, 342 Lygon Street, Carlton, 3053",-37.79901065600270,144.96734505646000
1078950,"Grattan Street between Lygon Street and Cardigan Street approximately 6m NW of Eyetech Optometrists, 85 Grattan Street, Carlton, 3053",-37.80078654068140,144.96646421301900
1078951,"Bank Place between Collins Street and Little Collins Street approximately 5m SW of Melbourne Savage Club, The Melbourne Savage Club, 12-16 Bank Place, Melbourne, 3000",-37.81660993881270,144.96038341525700
1078952,"Lygon Street between Grattan Street and Faraday Street approximately 5m West of DOC Espresso, 328 Lygon Street, Carlton, 3053",-37.79929738261090,144.96729642386400
1078953,"Lygon Street between Grattan Street and Faraday Street approximately 6m SW of The York @ Lygon, 292 Lygon Street, Carlton, 3053",-37.8001485193792,144.96714872713400
1078954,"Lygon Street between Grattan Street and Faraday Street approximately 6m NW of BWS, Ground, 302-304 Lygon Street, Carlton, 3053",-37.79986259770150,144.96719699822400
1078955,"Lygon Street between Grattan Street and Faraday Street approximately 10m NW of Donnini's Restaurant, 320 Lygon Street, Carlton, 3053",-37.79943290638600,144.96726953981200
1078957,"Bank Place between Collins Street and Little Collins Street approximately 2m North of Mitre Tavern, 5-9 Bank Place, Melbourne, 3000",-37.81675990595260,144.960441312164
1078959,"Lygon Street between Pelham Street and Argyle Place North approximately 12m SW of Players On Lygon, Ground, 200 Lygon Street, Carlton, 3053",-37.80249070182190,144.96675320324300
1078960,"Lygon Street between Grattan Street and Faraday Street approximately 5m East of H & N Nails, Ground, 211 Lygon Street, Carlton, 3053",-37.800411327460500,144.96686303917200
1078961,"Lygon Street between Faraday Street and Elgin Street approximately 15m North of STA Travel Pty Ltd, Ground, 366 Lygon Street, Carlton, 3053",-37.798089222973300,144.96751341399900
1078962,"Lygon Street between Faraday Street and Elgin Street approximately 9m NW of Mecca Cosmetica, 356 Lygon Street, Carlton, 3053",-37.79839096481640,144.9674575570040
1078963,"Lygon Street between Faraday Street and Elgin Street approximately 6m East of Readings Kids, 315-317 Lygon Street, Carlton, 3053",-37.797932979425400,144.9672953270920
1078964,"Lygon Street between Faraday Street and Elgin Street approximately 6m East of Readings Books & Music, 309-311 Lygon Street, Carlton, 3053",-37.79807758718370,144.9672726238510
1078965,"Lygon Street between Faraday Street and Elgin Street approximately 6m SE of Agostino, 297 Lygon Street, Carlton, 3053",-37.79837487606970,144.96721984079700
1078966,"Queen Victoria Market approximately 6m West of Invita, 76 Therry Street, Melbourne, 3000",-37.80731683838870,144.95875581389900
1078967,"Queen Victoria Market approximately 17m NE of Joe Leuzzi Flowers Pty Ltd, Kiosk, 90 Therry Street, Melbourne, 3000",-37.807370986850300,144.95855237024800
1078968,"Therry Street between Elizabeth Street and Queen Street approximately 16m SW of Invita, 76 Therry Street, Melbourne, 3000",-37.80739184160310,144.95866890112200
1078969,"Bourke Street between Exhibition Street and Russell Street approximately 15m NE of SX2, SX2, 111 Bourke Street, Melbourne, 3000",-37.8123221578905,144.97008402929300
1078970,"Exhibition Street between Little Collins Street and Bourke Street approximately 27m SW of Panini Bar, 150 Exhibition Street, Melbourne, 3000",-37.81235786442500,144.97054525692700
1078971,"Exhibition Street between Little Collins Street and Bourke Street approximately 28m SW of European Bier Cafe/Aer Bar, 120 Exhibition Street, Melbourne, 3000",-37.813004431970900,144.9708469745760
1078976,"Therry Street between Elizabeth Street and Queen Street approximately 33m West of McDonalds, 501-503 Elizabeth Street, Melbourne, 3000",-37.80731095074100,144.9594144225140
1078989,"Bourke Street between Elizabeth Street and Queen Street approximately 5m South of Peter Jackson Menswear, 418-420 Bourke Street, Melbourne, 3000",-37.814658046461400,144.96143246099000
1078991,"Franklin Street between Swanston Street and Elizabeth Street approximately 7m SW of Captain Melville, Mac's Hotel, 34 Franklin Street, Melbourne, 3000",-37.80768346548260,144.961686422883
1078994,"Franklin Street between Swanston Street and Elizabeth Street approximately 13m West of Scape Franklin (under construction), 99 Franklin Street, Melbourne, 3000",-37.808048828360700,144.9612194226030
1078995,"Franklin Street between Swanston Street and Elizabeth Street approximately 27m NE of Kicks, 446 Elizabeth Street, Melbourne, 3000",-37.80816898504750,144.9608256111820
1078996,"Elizabeth Street between A'Beckett Street and Franklin Street approximately 6m SW of Kicks, 446 Elizabeth Street, Melbourne, 3000",-37.80841187783490,144.96060334325700
1079002,"King Street between Bourke Street and Little Bourke Street approximately 16m South of Lord of the Fries, 184 King Street, Melbourne, 3000",-37.815887793343500,144.95564754749800
1079003,"Arden Street between Fogarty Street and Langford Street approximately 14m West of Citywide Service Solutions Pty Ltd, 294-296 Arden Street, North Melbourne, 3051",-37.799585405475600,144.9383701322600
1079004,"Queen Street between Collins Street and Little Collins Street approximately 33m East of IGA Express, Ground, 85 Queen Street, Melbourne, 3000",-37.81657356474340,144.9615666334740
1079007,"Victoria Street between Rathdowne Street and Drummond Street approximately 5m NE of Chris Snell Real Estate Pty Ltd, Ground, 21 Victoria Street, Melbourne, 3000",-37.80730439416370,144.96787866121400
1079012,"Russell Street between Flinders Street and Flinders Lane approximately 3m SW of District, 20 Russell Street, Melbourne, 3000",-37.816197512338800,144.9698083854510
1079015,"Collins Street between Spring Street and Exhibition Street approximately 26m SE of Cafe 60, Ground, 60 Collins Street, Melbourne, 3000",-37.81403670719190,144.9718446957500
1079021,"William Street between Flinders Lane and Collins Street approximately 39m SE of National Australia Bank Limited, Basement & Ground, 460 Collins Street, Melbourne, 3000",-37.81788653664260,144.95907765679700
1079022,"Elizabeth Street between Little La Trobe Street and A'Beckett Street approximately 25m North of Cecil Walker Cycles, 395 Elizabeth Street, Melbourne, 3000",-37.80946196359580,144.96083433819500
1079023,"Elizabeth Street between La Trobe Street and Little La Trobe Street approximately 5m NE of Smile Bread, 369 Elizabeth Street, Melbourne, 3000",-37.81011600061740,144.96113927570000
1079024,"Elizabeth Street between Therry Street and Victoria Street approximately 9m East of Victoria Market Pharmacy, 523 Elizabeth Street, Melbourne, 3000",-37.80650195760120,144.95937240501200
1079026,Yarra Park,-37.81685910371000,144.98308247383900
1079029,"Collins Street between Elizabeth Street and Queen Street approximately 29m South of Hardy Brothers Jewellery, 338 Collins Street, Melbourne, 3000",-37.81660889184820,144.96302994412800
1079030,"Flinders Lane between Elizabeth Street and Queen Street approximately 25m SW of Tian38, Tenancy 4, 350 Flinders Lane, Melbourne, 3000",-37.81786003401520,144.96236041081800
1079031,"Flinders Lane between Elizabeth Street and Queen Street approximately 27m SW of Tian38, Tenancy 4, 350 Flinders Lane, Melbourne, 3000",-37.817867060541300,144.96233942874200
1079037,"Exhibition Street between Lonsdale Street and Little Lonsdale Street approximately 50m SE of Trunk, 275-285 Exhibition Street, Melbourne, 3000",-37.809613676962200,144.96958266036800
1079038,"Exhibition Street between Lonsdale Street and Little Lonsdale Street approximately 44m NE of Melbourne Marriott Hotel/The Essence/Country Bred On Lonsdale, 92-106 Lonsdale Street, Melbourne, 3000",-37.80983314463330,144.9696889868280
1079039,"Exhibition Street between Lonsdale Street and Little Lonsdale Street approximately 41m NW of Comedy Theatre, Ground & Level 1, 240 Exhibition Street, Melbourne, 3000",-37.809883097077200,144.96971147199800
1079042,"Collins Street between Spring Street and Exhibition Street approximately 20m SW of The Melbourne Club, 36 Collins Street, Melbourne, 3000",-37.813729430669500,144.97220717793600
